wallet_address,confidence_label,composite_rank,composite_score,in_scope_trade_count,in_scope_volume_usd,clean_activity_records,raw_activity_records,activity_capped,wash_vol_share,wash_label,primary_conviction_signal,primary_signal_trade_count,primary_signal_notional_usd,primary_signal_implied_profit_usd,size_anomaly_signal,size_anomaly_trade_count,scope_concentration_signal,middling_price_accuracy_signal,middling_price_trade_count,middling_price_hit_rate,sweep_penalty,near_certain_correct_share
0x6a7e51ddb54bdc376fd721a6cc610ccc42ccecbf,Insufficient data,233,0.0,0,0,24,26,False,0.1848,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6a8604701d472f663de6fb6625cf33bc303e927e,Volume farmer,234,0.0,0,0,111,212,False,0.9743,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6a88c5ecd262e2c42e78bad8e6db7ab3c4e4b859,Insufficient data,235,0.0,0,0,1996,2000,True,0.0005,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6bab41a0dc40d6dd4c1a915b8c01969479fd1292,Insufficient data,236,0.0,0,0,1839,2000,True,0.1248,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6c743aafd813475986dcd930f380a1f50901bd4e,Insufficient data,237,0.0,0,0,1837,2000,True,0.0632,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6ca3bbd21ece8efe616738d04c5664f746be590f,Volume farmer,238,0.0,0,0,752,1282,False,0.6439,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6d7776a0f954be1a7c975a1e8244de6268f7b72c,Volume farmer,239,0.0,0,0,854,2000,True,0.6894,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6e6ceb124dbda7711e09de01775ed8329ed7e358,Volume farmer,240,0.0,0,0,14,39,False,0.8335,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6e8db4a86e7f856d181ca4a7b5668ebb0415e019,Volume farmer,241,0.0,0,0,215,474,False,0.5138,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x6e8f80ca0cddb8d3f207dc5147ac0e6062ae162c,Insufficient data,242,0.0,17,4225.3,1677,2000,True,0.2853,partial_washer,0.0,0,0,0,0.0,0,0.0019,0.0,0,0.0,0.0226,0.6601
0x6f87226f46d8511fb169fdba58589e8184d9f277,Insufficient data,243,0.0,4,6698.84,1482,1592,False,0.0837,clean,0.0,0,0,0,0.0,0,0.0067,0.0,0,0.0,0.124,0.9659
0x6ffb4354cbe6e0f9989e3b55564ec5fb8646a834,Insufficient data,244,0.0,0,0,1769,2000,True,0.0576,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x70bbae8501e8f346168c06c32e9f7d42afc1b180,Insufficient data,245,0.0,0,0,1985,2000,True,0.012,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x71ca04d689bc38c5e4dcda8a4d743f279c5a3501,Insufficient data,246,0.0,0,0,1878,2000,True,0.1987,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x729730166cce311d8898d637a5b0a796f3e22108,Insufficient data,247,0.0,1,4188.0,356,427,False,0.4241,partial_washer,0.0,0,0,0,0.0,0,0.0353,0.0,0,0.0,0.0838,1.0
0x72a22d4d155079da8f50c89d4c6c03b6428e7b65,Insufficient data,248,0.0,0,0,1332,2000,True,0.4179,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x74e4acfd9ea43aee54a2fd7b0391c1f0140ec23f,Insufficient data,249,0.0,209,1642.09,1029,1542,False,0.4896,partial_washer,0.0,0,0,0,0.0,0,0.0091,0.0,0,0.0,0.0143,0.6604
0x74f1b8944c7b10f7239e3dda0de6b8ee42e816a8,Insufficient data,250,0.0,0,0,1926,2000,True,0.0266,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7744bfd749a70020d16a1fcbac1d064761c9999e,Volume farmer,251,0.0,0,0,1637,2000,True,0.5602,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7789957157a13aa3610e26d61ef8f99317b7a280,Insufficient data,252,0.0,0,0,1796,2000,True,0.1499,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x78048aa26ac1967566b8ed11910b529e5f2d7025,Insufficient data,253,0.0,0,0,1991,2000,True,0.0535,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x78bcfed7902a23cb432c7d83cbb05875951e483c,Volume farmer,254,0.0,7,19348.54,508,728,False,0.5125,volume_farmer,0.0,0,0,0,0.2,1,0.0711,0.0,0,0.0,0.2871,1.0
0x79add3f87e377b0899b935472c07d2c3816ba9f1,Insufficient data,255,0.0,115,28812.54,1533,2000,True,0.4834,partial_washer,0.0,0,0,0,0.0,0,0.0623,0.0,0,0.0,0.2847,0.8396
0x7a146c5e70c092d06be27097a5c770b49d0bd748,Insufficient data,256,0.0,0,0,1894,2000,True,0.1151,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7a96a4c68b6b52ae1b7c4c86543d5fbe85f43d0d,Volume farmer,257,0.0,0,0,72,438,False,0.93,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7b676d5a6379855773d405fcf19b9aa577651b07,Insufficient data,258,0.0,0,0,1134,2000,True,0.2451,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7ba5354929bf388707f397c8b21b8322dc954252,Insufficient data,259,0.0,0,0,1269,2000,True,0.0019,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7bb244d0c70293e66dee84f3d0623fbbbf7d682c,Insufficient data,260,0.0,0,0,1986,2000,True,0.0134,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7c3db723f1d4d8cb9c550095203b686cb11e5c6b,Insufficient data,261,0.0,0,0,1850,2000,True,0.1623,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7d58067867eab5866fc253bef7011840e38d1466,Volume farmer,262,0.0,0,0,8,74,False,0.9999,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7e30c3a56d89edac738d788dd218a9e64fb91e50,Insufficient data,263,0.0,18,1193.41,1207,2000,True,0.2971,partial_washer,0.0,0,0,0,0.0,0,0.0005,0.0,0,0.0,0.0239,1.0
0x7e97bd09c2ccc632fb728d91b7c37d8ec5f34d54,Insufficient data,264,0.0,0,0,1936,2000,True,0.0979,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7ebb515c9764303d960badf8a91c7e8635e0ea5c,Volume farmer,265,0.0,0,0,55,71,False,0.9176,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x7f67da4847bae276247fd9c23fc2999193528df0,Volume farmer,266,0.0,0,0,52,182,False,0.9836,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x805a922574d7d6b158b7bbb49a6fa8925eb60635,Insufficient data,267,0.0,0,0,1769,2000,True,0.1648,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x80ab6ab7646efb38367ea5a180f29042fab16c7a,Insufficient data,268,0.0,0,0,1996,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x82001288e3b1f5dd413e3126a34e1583badedf37,Volume farmer,269,0.0,0,0,1200,2000,True,0.6055,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x820afc3fb5c278e4647fb205689ab29bb3bc922d,Volume farmer,270,0.0,0,0,164,566,False,0.8741,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8245ea0d5a476678cb354b69e136908f0757ebed,Insufficient data,271,0.0,0,0,1838,2000,True,0.0525,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x82a7183f93447d7a8ff5b4bd08eb0d74de266ed8,Benign sharp,272,0.0,7,252619.48,907,907,False,0.0,clean,0.0,0,0,0,0.6,3,0.0324,0.0,0,0.0,1.0,1.0
0x830e68e26b3b454183b704901273a5ccda2a7099,Insufficient data,273,0.0,0,0,260,561,False,0.4609,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8454f39e7fa6957dfbf1ecc574820ada1c92331a,Volume farmer,274,0.0,8,3872.28,1319,2000,True,0.6546,volume_farmer,0.0,0,0,0,0.0,0,0.0069,0.0,0,0.0,0.0381,0.9995
0x847667d84fc4d81db36689c4f4c5845c8d125418,Insufficient data,275,0.0,0,0,1242,2000,True,0.4268,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x86b97c08864fa912ffed1d1d14b4888a82ffa957,Volume farmer,276,0.0,0,0,1,21,False,0.99,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x87c79cc17ca8a1049b8ee864a460c3521cd8e71d,Volume farmer,277,0.0,9,5158.35,1114,2000,True,0.5292,volume_farmer,0.0,0,0,0,0.0,0,0.0043,0.0,0,0.0,0.0993,0.9891
0x8964b58c08b784ecfe1d9344223692263d130bec,Benign sharp,278,0.0,83,40332.99,1752,2000,True,0.2709,partial_washer,0.0,0,0,0,0.2,1,0.1036,0.0,0,0.0,0.7507,0.994
0x89e0552b897baa5486a45ff257a39858a79a9412,Insufficient data,279,0.0,273,27983.35,1944,2000,True,0.0553,clean,0.0,0,0,0,0.0,0,0.0801,0.0,0,0.0,0.1729,0.6411
0x8a37fe3a49a36de9facd04bd09ee379211f7c99c,Insufficient data,280,0.0,2,4995.0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0032,0.0,0,0.0,0.0999,1.0
0x8ad71d502126d9531bf0a8ba4c7ae24281e0c55b,Volume farmer,281,0.0,0,0,637,1745,False,0.7514,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8c1b9c4412cdf596d97d36632ff9b6e8ac960c85,Volume farmer,282,0.0,0,0,35,43,False,0.8853,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8e17345f1c71ee88808c3d0724767947767b2301,Insufficient data,283,0.0,0,0,298,300,False,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8e77537e059837d3c2ca5b4efe75e74e9498c4f3,Insufficient data,284,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8e9eedf20dfa70956d49f608a205e402d9df38e4,Insufficient data,285,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8ebfdc251c6c378d4a3a54a8f15cebfa4b9183ce,Insufficient data,286,0.0,0,0,1544,2000,True,0.1092,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8f7a4b414417911e7e9bd738399874792cdbdb40,Insufficient data,287,0.0,0,0,737,2000,True,0.2143,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x8f7bb1d97c28278e28943b8481f1a1651605154b,Volume farmer,288,0.0,4,277.86,1165,2000,True,0.7287,volume_farmer,0.0,0,0,0,0.0,0,0.001,0.0,0,0.0,0.0011,1.0
0x90448cec34e3cfa75212374ea45ed01a258c6364,Volume farmer,289,0.0,0,0,261,2000,True,0.9751,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x924459f9dbdac960edfc02ac45e0db92df2f4b6e,Benign sharp,290,0.0,9,32111.45,1053,1366,False,0.3906,partial_washer,0.0,0,0,0,0.2,1,0.0931,0.0,0,0.0,0.5932,0.9611
0x92e53057ef2872722a53fe807245bd387e1defee,Insufficient data,291,0.0,0,0,1767,2000,True,0.3123,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x93d44e7cb426a5a1085cc0ce314b8f2befba7345,Benign sharp,292,0.0,15,60415.15,1018,1034,False,0.0212,clean,0.0,0,0,0,0.2,1,0.163,0.0,0,0.0,1.0,1.0
0x95074f700f93bdf6e62fc965e0832064c0877b04,Insufficient data,293,0.0,0,0,1908,2000,True,0.0423,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x954f63e01e948425d627468cf78e9a8850ab025d,Volume farmer,294,0.0,0,0,474,1842,False,0.8443,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x955c9661bf6e010beff0ba896a49f715a8c8990f,Insufficient data,295,0.0,0,0,1882,2000,True,0.2245,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9564616d13843f81af827d090f01cc44ed572433,Volume farmer,296,0.0,0,0,107,256,False,0.8479,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9578af80708f271f705e27867dcf6ec653acf066,Insufficient data,297,0.0,283,24200.22,1513,2000,True,0.1934,partial_washer,0.0,0,0,0,0.0,0,0.1178,0.0,0,0.0,0.2874,0.8371
0x9690d9f51b618222c29567c3b39aac2935a5f2d5,Insufficient data,298,0.0,0,0,1532,2000,True,0.3117,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x96b59f71f635da5da031e3e93448c54fe226f5e7,Insufficient data,299,0.0,1,1.26,1111,2000,True,0.4083,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x96e882359883590b2cf8828d46200b0ab099d139,Volume farmer,300,0.0,0,0,54,65,False,0.9074,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x97e12cc7391a50e49042b44a2d4a0cef54c8017b,Insufficient data,301,0.0,0,0,1968,2000,True,0.044,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x991b8cdcdc18b74eef8db47a9e89ff0f17a4f19a,Insufficient data,302,0.0,0,0,1584,2000,True,0.2499,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x995937f2b90f0235b9773baa4bc83455ada8d99b,Benign sharp,303,0.0,30,44134.91,152,176,False,0.0597,clean,0.0,0,0,0,0.6,3,0.1725,0.0,0,0.0,0.7757,1.0
0x9a3fa403a6666eef75f92f181fcf13f9c051914a,Insufficient data,304,0.0,1,97.7,1936,2000,True,0.1003,partial_washer,0.0,0,0,0,0.0,0,0.0003,0.0,0,0.0,0.002,1.0
0x9aeb534c42b58b21673d5e03e9da14fbd15b2729,Insufficient data,305,0.0,0,0,1671,2000,True,0.1177,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9b34bb6d4a22f3149a6be9c48ff9b4a4655975c3,Volume farmer,306,0.0,0,0,41,109,False,0.6818,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9b979a065641e8cfde3022a30ed2d9415cf55e12,Insufficient data,307,0.0,0,0,1952,2000,True,0.0187,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9be90ea78bff3f81f3564a11d5e12b2a0783c030,Insufficient data,308,0.0,3,74.89,1972,2000,True,0.0057,clean,0.0,0,0,0,0.0,0,0.001,0.0,0,0.0,0.0014,0.9754
0x9bf6a9c33553ace7af0fe38ec78e847a6fec26bb,Volume farmer,309,0.0,0,0,57,71,False,0.92,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9c18dfdcec34de2897f399fe088f3781af51252b,Volume farmer,310,0.0,0,0,8,91,False,0.9905,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9c2617462567859fcf5764e03b9a687ebca274bc,Insufficient data,311,0.0,0,0,871,2000,True,0.3422,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9d3e4fb265800f911de2026ed4a0ebddce36eec6,Volume farmer,312,0.0,0,0,1001,2000,True,0.6137,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,Insufficient data,313,0.0,0,0,1993,2000,True,0.1024,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9dd9e18b9dcc393705e73966bc79eccbbd9108bd,Insufficient data,314,0.0,5,17.35,1998,2000,True,0.0001,clean,0.0,0,0,0,0.0,0,0.0004,0.0,0,0.0,0.0,0.0
0x9dfe2f73d3c988a9d69df8fa0beb85651340b3dd,Insufficient data,315,0.0,0,0,1693,2000,True,0.2317,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9efd78379ac711510a078582dbb366144e971880,Volume farmer,316,0.0,0,0,8,2000,True,0.9993,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0x9f83f83bdfc209c6fade8a2c77ea9667e9176cd9,Benign sharp,317,0.0,12,41957.71,1433,2000,True,0.2549,partial_washer,0.0,0,0,0,0.8,4,0.0726,0.0,0,0.0,0.8382,0.9994
0xa022ba0a68e11a78348382ff168601012d4d77f8,Insufficient data,318,0.0,0,0,1564,2000,True,0.2218,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa102b434ce441a3119e146f75ed6276ee1a836d9,Benign sharp,319,0.0,7,129987.22,1540,2000,True,0.1965,partial_washer,0.0,0,0,0,0.2,1,0.0105,0.0,0,0.0,1.0,1.0
0xa1782a357ec27ad78ef58394953184fa52522112,Insufficient data,320,0.0,0,0,1912,2000,True,0.0893,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa1ffbb2952fcd18b3b4759ccddeb7fdf90f655bd,Volume farmer,321,0.0,0,0,885,2000,True,0.6868,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa38a455bbdd4b68486548b7e19da99903f4f821d,Insufficient data,322,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa3e961ce67034afb60cbdd862df04db6f37b1279,Volume farmer,323,0.0,0,0,292,2000,True,0.7349,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa3ea0e0b10f43c8679103e1af35f3c36f0830637,Insufficient data,324,0.0,5,5666.56,553,782,False,0.384,partial_washer,0.0,0,0,0,0.0,0,0.0237,0.0,0,0.0,0.1133,1.0
0xa45cdb0a5ba4629b5c7860dc3f310978a4dd1d10,Insufficient data,325,0.0,0,0,1914,2000,True,0.1568,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,Insufficient data,326,0.0,0,0,1858,2000,True,0.0278,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa4f74e3c870ecdb6bc034078b97f32cc9df068c2,Volume farmer,327,0.0,0,0,615,1413,False,0.829,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa53c1af7de0b82de3fec9fa53e2662dbe49b563b,Volume farmer,328,0.0,0,0,60,74,False,0.9194,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa5c73969669c0ea5e065c83858109e9c09c4ef50,Volume farmer,329,0.0,0,0,32,68,False,0.9588,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa5e3044fd953605f9407d58c76e48fd75a394d7e,Insufficient data,330,0.0,0,0,1794,2000,True,0.0889,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa66790e2b0075e73c3781ddaf1d0b875a3aaceb3,Insufficient data,331,0.0,0,0,1968,2000,True,0.0017,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa6d77f2be2ae43e5faa72bd5be65eaa8e67639fb,Volume farmer,332,0.0,0,0,7,170,False,0.9921,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa710f0eae9129df28a52e886902c443364004173,Insufficient data,333,0.0,0,0,1363,2000,True,0.4598,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa81eefec9c08fa157d855f1ac5caf8feab1903dc,Insufficient data,334,0.0,0,0,1828,2000,True,0.2131,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa8c63f775ddbbe66b56614191747def3021444e8,Insufficient data,335,0.0,0,0,1224,2000,True,0.4143,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa90a503be86f5bb5e4ba91dd0d4704beb194041f,Volume farmer,336,0.0,0,0,223,358,False,0.6472,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa9b44dca52ed35e59ac2a6f49d1203b8155464ed,Insufficient data,337,0.0,0,0,1288,2000,True,0.0341,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa9c1c42585fcf8cb3e4fb350e44f21e891f64888,Volume farmer,338,0.0,0,0,12,101,False,1.0,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xa9e8faf20424f3efbf12abaea0e7069d7546c443,Volume farmer,339,0.0,0,0,1250,2000,True,0.5871,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xaa53b469a9d2118e951a395d6c598be9c7b856c0,Volume farmer,340,0.0,0,0,103,1110,False,0.9958,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xaac2469db4c243a2931acc252967b171bd97e8ce,Insufficient data,341,0.0,0,0,1163,2000,True,0.3386,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xaaef789cc9037967f64f780d72f00d52277c472a,Insufficient data,342,0.0,0,0,1682,2000,True,0.3078,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xab57cc188d8b0e3938005dcb55960e1768a2842b,Insufficient data,343,0.0,11,23265.66,1132,2000,True,0.4907,partial_washer,0.0,0,0,0,0.2,1,0.0131,0.0,0,0.0,0.359,0.8784
0xab7b6b4ac0426ada55d895564bee7c26cbdaf350,Insufficient data,344,0.0,0,0,1515,2000,True,0.4632,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xac3e7ebbce3d0a660fe97c830460c2b61cda9aeb,Volume farmer,345,0.0,0,0,519,1735,False,0.8156,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xad529df14c293d77984a0137990a1441b25211ac,Insufficient data,346,0.0,0,0,1637,2000,True,0.2884,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xae63478e9b154cd21ee55ce2ca8d9061b6a7918e,Volume farmer,347,0.0,0,0,60,73,False,0.9198,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xae8c0a7928da80db160aafb1ddb33103539593cd,Insufficient data,348,0.0,0,0,928,1252,False,0.3685,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xaee8e802e29a2dd32d6234a3d28e3bd7e2ca6eeb,Volume farmer,349,0.0,0,0,1285,2000,True,0.5019,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xafbacaeeda63f31202759eff7f8126e49adfe61b,Insufficient data,350,0.0,0,0,2000,2000,True,0.0,clean,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb03b826a4fc9893b35d3ddf4f11be824525b6ca1,Insufficient data,351,0.0,1,5808.89,1085,2000,True,0.481,partial_washer,0.0,0,0,0,0.0,0,0.0043,0.0,0,0.0,0.1162,1.0
0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,Volume farmer,352,0.0,0,0,1199,2000,True,0.5005,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb18cc2896c1c8f984dfad2ddf673306e3a2ab41e,Benign sharp,353,0.0,19,53679.26,344,346,False,0.0033,clean,0.0,0,0,0,0.8,4,0.1347,0.0,0,0.0,1.0,1.0
0xb1a190be02cafacb6c30b98beb621503d5e2d308,Insufficient data,354,0.0,0,0,1588,2000,True,0.3838,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb20ac3fbbe4f24a70186f498ebe70e232ffed09d,Volume farmer,355,0.0,0,0,1128,2000,True,0.5644,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb20d26cc96515f773073dd270aab7e12bcb4db55,Benign sharp,356,0.0,33,25046.03,811,934,False,0.3372,partial_washer,0.0,0,0,0,0.2,1,0.0526,0.0,0,0.0,0.5009,1.0
0xb27f49a1cbe1e7b16ca646c930b21c02ad8b8908,Volume farmer,357,0.0,49,1068.9,1286,2000,True,0.8108,volume_farmer,0.0,0,0,0,0.0,0,0.0031,0.0,0,0.0,0.0031,0.4171
0xb37d69de3073a17f7c32aaba6f7daef0d80eb5b3,Volume farmer,358,0.0,0,0,89,562,False,0.9899,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb3b31be704821b37a056c342ccc3c55ef7aec4ef,Volume farmer,359,0.0,0,0,56,156,False,0.7363,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb3d58d42c5afc01e33cceba09a8a770858b6391b,Volume farmer,360,0.0,0,0,80,130,False,0.8303,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb48b9192dc52eed724fa58c66fa8926d06a3648e,Benign sharp,361,0.0,48,42131.61,1994,2000,True,0.0017,clean,0.0,0,0,0,0.0,0,0.0155,0.0,0,0.0,0.7292,0.9443
0xb48ef6deecd526c0974c35e1f7b5c3bbd12fa144,Benign sharp,362,0.0,1,80168.16,1790,2000,True,0.1256,partial_washer,0.0,0,0,0,0.2,1,0.0262,0.0,0,0.0,1.0,1.0
0xb49f468c15c49783f2664c7198a4949ade1b12e6,Insufficient data,363,0.0,0,0,1993,2000,True,0.3355,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb51b3beffd13cde071ed799e70a7b0b598e8b4d9,Insufficient data,364,0.0,0,0,1622,2000,True,0.236,partial_washer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0xb64296fe45033afb65df4be08e42945190cb166b,Volume farmer,365,0.0,0,0,48,63,False,0.9183,volume_farmer,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
