wallet_pseudonym,market_condition_id,market_question,chart_label,timestamp_utc,relative_time_to_resolution,price,is_candidate_buy
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:20:14+00:00,0.329524,0.38,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:20:16+00:00,0.329536,0.38,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:21:08+00:00,0.329863,0.39,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:23:14+00:00,0.330656,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:25:56+00:00,0.331675,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:34:36+00:00,0.334946,0.419257,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:34:56+00:00,0.335071,0.41,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:44:08+00:00,0.338543,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:44:12+00:00,0.338569,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:46:44+00:00,0.339525,0.42,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T11:57:00+00:00,0.343399,0.43,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:03:32+00:00,0.345865,0.43,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:03:32+00:00,0.345865,0.43,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:04:12+00:00,0.346116,0.43,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:04:16+00:00,0.346142,0.43,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:04:18+00:00,0.346154,0.43,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:04:58+00:00,0.346406,0.44,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:13:16+00:00,0.349538,0.41,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:15:12+00:00,0.350268,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:15:34+00:00,0.350406,0.41,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:15:54+00:00,0.350532,0.42,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:16:08+00:00,0.35062,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:18:24+00:00,0.351475,0.4,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:21:40+00:00,0.352708,0.42,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:22:50+00:00,0.353148,0.42,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:23:50+00:00,0.353526,0.41,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:25:54+00:00,0.354306,0.429988,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:26:04+00:00,0.354369,0.44,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:26:54+00:00,0.354683,0.42,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:28:20+00:00,0.355224,0.44,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:53:54+00:00,0.364873,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:53:54+00:00,0.364873,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:53:56+00:00,0.364885,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:06+00:00,0.364948,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:14+00:00,0.364998,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:22+00:00,0.365049,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:30+00:00,0.365099,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:38+00:00,0.365149,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:46+00:00,0.3652,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:48+00:00,0.365212,0.45,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:58+00:00,0.365275,0.47072,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:54:58+00:00,0.365275,0.46,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:55:00+00:00,0.365288,0.47,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:55:00+00:00,0.365288,0.46,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:55:58+00:00,0.365653,0.55,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T12:59:24+00:00,0.366948,0.51,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:00:06+00:00,0.367212,0.52,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:01:14+00:00,0.36764,0.55,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:08:22+00:00,0.370332,0.57,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:08:28+00:00,0.37037,0.57,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:08:38+00:00,0.370433,0.57,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:08:46+00:00,0.370483,0.57,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:10:52+00:00,0.371276,0.61,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:10:56+00:00,0.371301,0.6,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:10:56+00:00,0.371301,0.6,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:11:16+00:00,0.371427,0.62,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:13:10+00:00,0.372144,0.62,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:16:00+00:00,0.373213,0.58,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:35:54+00:00,0.380723,0.63,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:35:54+00:00,0.380723,0.63,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:37:28+00:00,0.381314,0.64,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:41:06+00:00,0.382685,0.57,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:45:50+00:00,0.384472,0.6,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:48:34+00:00,0.385503,0.64,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:48:42+00:00,0.385554,0.675143,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:48:44+00:00,0.385566,0.69,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:48:44+00:00,0.385566,0.686656,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:22+00:00,0.387692,0.781151,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:30+00:00,0.387742,0.83,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:30+00:00,0.387742,0.83,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:30+00:00,0.387742,0.83,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:36+00:00,0.38778,0.83,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:38+00:00,0.387793,0.83,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:54:54+00:00,0.387893,0.83,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:55:12+00:00,0.388007,0.88,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:55:56+00:00,0.388283,0.88,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:55:56+00:00,0.388283,0.87,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:59:14+00:00,0.389529,0.84,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:59:14+00:00,0.389529,0.848925,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:59:20+00:00,0.389566,0.856985,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:59:28+00:00,0.389617,0.87,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:59:28+00:00,0.389617,0.87,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T13:59:42+00:00,0.389705,0.87,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:00:26+00:00,0.389982,0.879978,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:00:28+00:00,0.389994,0.8,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:00:28+00:00,0.389994,0.8,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:00:28+00:00,0.389994,0.8,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:02:22+00:00,0.390711,0.89,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:02:36+00:00,0.390799,0.9,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:02:52+00:00,0.3909,0.9,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:03:14+00:00,0.391038,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:03:24+00:00,0.391101,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:04:54+00:00,0.391667,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:05:16+00:00,0.391806,0.94,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:07:26+00:00,0.392623,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:13:22+00:00,0.394862,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:13:26+00:00,0.394888,0.91,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:13:32+00:00,0.394925,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:13:32+00:00,0.394925,0.93,False
Kevindoto,0x947d1021c37d975fb9a2f81d9b7da2579dd6cbf18d9c1e147e7a8f95480cd01a,Will Drake be the third most streamed Spotify artist for 2025?,Kevindoto - Will Drake be the third most streamed Spotify artist for 2025?,2025-12-02T14:13:32+00:00,0.394925,0.93,False
